id,word,start_char,type,chain_id
0	Старая	0	None	None
1	мечеть	7	coref	946
2	.	13	None	None
3	Благородная	15	None	None
4	заброшенность	27	None	None
5	соединилась	41	None	None
6	с	53	None	None
7	романтическим	55	None	None
8	ореолом	69	None	None
9	прошлого	77	None	None
10	этого	86	None	None
11	великолепного	92	None	None
12	здания	106	coref	946
13	.	112	None	None
14	Каждый	114	None	None
15	,	120	None	None
16	кто	122	None	None
17	взглянет	126	None	None
18	на	135	None	None
19	эту	138	None	None
20	заброшенную	142	None	None
21	мечеть	154	coref	946
22	,	160	None	None
23	может	162	None	None
24	задуматься	168	None	None
25	что	179	None	None
26	же	183	None	None
27	с	186	None	None
28	ней	188	coref	946
29	случилось	192	None	None
30	,	201	None	None
31	почему	203	None	None
32	люди	210	coref	947
33	покинули	215	None	None
34	её	224	coref	946
35	,	226	None	None
36	куда	228	None	None
37	они	233	coref	947
38	ушли	237	None	None
39	,	241	None	None
40	на	243	None	None
41	этот	246	None	None
42	вопрос	251	None	None
43	фотография	258	None	None
44	ответа	269	None	None
45	дать	276	None	None
46	,	280	None	None
47	увы	282	None	None
48	,	285	None	None
49	не	287	None	None
50	может	290	None	None
51	.	295	None	None
52	Хочется	297	None	None
53	вспомнить	305	None	None
54	строки	315	None	None
55	“	322	None	None
56	вокзалы	323	coref	948
57	хороши	331	None	None
58	,	337	None	None
59	когда	339	None	None
60	они	345	coref	948
61	вокзалы	349	None	None
62	”	356	None	None
63	,	357	None	None
64	только	359	None	None
65	лишь	366	None	None
66	аисты	371	None	None
67	,	376	None	None
68	чьё	378	None	None
69	гнездо	382	None	None
70	мы	389	None	None
71	видим	392	None	None
72	на	398	None	None
73	минарете	401	None	None
74	,	409	None	None
75	нарушают	411	None	None
76	покой	420	None	None
77	мечети	426	coref	946
78	.	432	None	None
79	Всё	434	None	None
80	в	438	None	None
81	прошлом	440	None	None
82	яркие	448	None	None
83	краски	454	None	None
84	изразцов	461	None	None
85	потускнели	470	None	None
86	от	481	None	None
87	времени	484	None	None
88	,	491	None	None
89	муэдзин	493	None	None
90	больше	501	None	None
91	не	508	None	None
92	зовет	511	None	None
93	на	517	None	None
94	молитву	520	None	None
95	.	527	None	None
96	Остались	529	None	None
97	только	538	None	None
98	воспоминания	545	coref	949
99	,	557	None	None
100	да	559	None	None
101	и	562	None	None
102	те	564	coref	949
103	скоро	567	None	None
104	канут	573	None	None
105	в	579	None	None
106	лету	581	None	None
107	.	585	None	None
