id,word,start_char,type,chain_id
0	ИЕРУСАЛИМ	0	None	None
1	–	10	None	None
2	Как	12	None	None
3	обнаружил	16	None	None
4	посол	26	None	None
5	по	32	None	None
6	специальным	35	None	None
7	поручениям	47	None	None
8	президента	58	None	None
9	Барака	69	None	None
10	Обамы	76	None	None
11	на	82	None	None
12	Ближнем	85	None	None
13	Востоке	93	None	None
14	,	100	None	None
15	посетив	102	None	None
16	этот	110	None	None
17	регион	115	None	None
18	,	121	None	None
19	деятельности	123	None	None
20	Америки	136	None	None
21	по	144	None	None
22	восстановлению	147	None	None
23	мира	162	None	None
24	между	167	None	None
25	Израилем	173	None	None
26	и	182	None	None
27	Палестиной	184	None	None
28	мешают	195	None	None
29	три	202	None	None
30	основных	206	None	None
31	препятствия	215	None	None
32	.	226	None	None
33	С	228	None	None
34	этими	230	None	None
35	препятствиями	236	None	None
36	,	249	None	None
37	несомненно	251	None	None
38	,	261	None	None
39	столкнётся	263	None	None
40	и	274	None	None
41	сам	276	None	None
42	Обама	280	None	None
43	на	286	None	None
44	назначенной	289	None	None
45	встрече	301	None	None
46	с	309	None	None
47	лидерами	311	None	None
48	региона	320	None	None
49	.	327	None	None
50	Первое	329	None	None
51	затруднение	336	None	None
52	–	348	None	None
53	на	350	None	None
54	сегодняшний	353	None	None
55	день	365	None	None
56	занимающая	370	None	None
57	центральное	381	None	None
58	место	393	None	None
59	–	399	None	None
60	представляет	401	None	None
61	собой	414	coref	720
62	продолжающаяся	420	None	None
63	гражданская	435	None	None
64	война	447	coref	720
65	в	453	None	None
66	Палестине	455	None	None
67	,	464	None	None
68	где	466	None	None
69	Хамас	470	None	None
70	контролирует	476	None	None
71	сектор	489	None	None
72	Газа	496	None	None
73	,	500	None	None
74	отказываясь	502	None	None
75	признавать	514	None	None
76	власть	525	None	None
77	Палестинской	532	None	None
78	автономии	545	None	None
79	,	554	None	None
80	возглавляемой	556	None	None
81	Абу	570	None	None
82	Мазеном	574	None	None
83	.	581	None	None
84	Элементарная	583	None	None
85	неспособность	596	None	None
86	палестинцев	610	None	None
87	создать	622	None	None
88	единое	630	None	None
89	государство	637	None	None
90	делает	649	None	None
91	практически	656	None	None
92	невозможными	668	None	None
93	любые	681	None	None
94	переговоры	687	None	None
95	с	698	None	None
96	Израилем	700	None	None
97	,	708	None	None
98	не	710	None	None
99	говоря	713	None	None
100	уже	720	None	None
101	о	724	None	None
102	принятии	726	None	None
103	какого	735	None	None
104	-	741	None	None
105	либо	742	None	None
106	соглашения	747	None	None
107	.	757	None	None
108	Как	759	None	None
109	можно	763	None	None
110	установить	769	None	None
111	мир	780	None	None
112	между	784	None	None
113	Палестиной	790	None	None
114	и	801	None	None
115	Израилем	803	None	None
116	,	811	None	None
117	если	813	None	None
118	палестинцы	818	coref	721
119	не	829	None	None
120	могут	832	None	None
121	добиться	838	None	None
122	минимального	847	None	None
123	согласия	860	None	None
124	между	869	None	None
125	собой	875	coref	721
126	?	880	None	None
127	Вторая	882	None	None
128	проблема	889	None	None
129	заключается	898	None	None
130	в	910	None	None
131	том	912	None	None
132	,	915	None	None
133	что	917	None	None
134	правительство	921	None	None
135	Израиля	935	None	None
136	,	942	None	None
137	с	944	None	None
138	представителем	946	None	None
139	партии	961	None	None
140	Ликуд	968	None	None
141	Бенджамином	974	None	None
142	Нетаньяху	986	None	None
143	в	996	None	None
144	качестве	998	None	None
145	премьер	1007	None	None
146	-	1014	None	None
147	министра	1015	None	None
148	,	1023	None	None
149	на	1025	None	None
150	данный	1028	None	None
151	момент	1035	None	None
152	располагает	1042	None	None
153	гораздо	1054	None	None
154	меньшей	1062	None	None
155	готовностью	1070	None	None
156	–	1082	None	None
157	или	1084	None	None
158	даже	1088	None	None
159	возможностью	1093	None	None
160	–	1106	None	None
161	идти	1108	None	None
162	на	1113	None	None
163	существенные	1116	None	None
164	уступки	1129	None	None
165	и	1137	None	None
166	эвакуировать	1139	None	None
167	с	1152	None	None
168	территории	1154	None	None
169	Западного	1165	None	None
170	Берега	1175	None	None
171	сотни	1182	None	None
172	тысяч	1188	None	None
173	израильтянских	1194	None	None
174	поселенцев	1209	None	None
175	Третьей	1219	None	None
176	,	1226	None	None
177	и	1228	None	None
178	самой	1230	None	None
179	главной	1236	None	None
180	,	1243	None	None
181	проблемой	1245	None	None
182	является	1255	None	None
183	то	1264	None	None
184	обстоятельство	1267	None	None
185	,	1281	None	None
186	что	1283	None	None
187	соглашение	1287	None	None
188	1993	1298	None	None
189	года	1303	None	None
190	между	1308	None	None
191	Израилем	1314	None	None
192	и	1323	None	None
193	ООП	1325	None	None
194	(	1329	None	None
195	Организацией	1330	None	None
196	освобождения	1343	None	None
197	Палестины	1356	None	None
198	)	1365	None	None
199	до	1367	None	None
