id,word,start_char,type,chain_id
0	После	0	None	None
1	отдыха	6	coref	907
2	мы	13	coref	908
3	все	16	None	None
4	делимся	20	None	None
5	со	28	None	None
6	своими	31	coref	908
7	друзьями	38	None	None
8	и	47	None	None
9	родными	49	None	None
10	впечатлениями	57	None	None
11	о	71	None	None
12	нем	73	coref	907
13	.	76	None	None
14	Кто	78	None	None
15	-	81	None	None
16	то	82	None	None
17	пишет	85	None	None
18	отзывы	91	None	None
19	об	98	None	None
20	отелях	101	coref	909
21	,	107	None	None
22	в	109	None	None
23	которых	111	coref	909
24	отдыхали	119	None	None
25	,	127	None	None
26	кто	129	None	None
27	-	132	None	None
28	то	133	None	None
29	о	136	None	None
30	местах	138	None	None
31	,	144	None	None
32	где	146	None	None
33	удалось	150	None	None
34	побывать	158	None	None
35	.	166	None	None
36	Вот	167	None	None
37	и	171	None	None
38	я	173	None	None
39	хочу	175	None	None
40	рассказать	180	None	None
41	о	191	None	None
42	таком	193	None	None
43	замечательном	199	None	None
44	месте.В	213	None	None
45	мае	221	None	None
46	(	225	None	None
47	с	226	None	None
48	18.05.12	228	None	None
49	по	237	None	None
50	27.05.12	240	None	None
51	)	248	None	None
52	мы	250	coref	908
53	отдыхали	253	None	None
54	в	262	None	None
55	отеле	264	coref	910
56	Potidea	270	None	None
57	Palace	278	None	None
58	4	285	None	None
59	+	286	None	None
60	.	287	None	None
61	Отель	289	coref	910
62	замечательный	295	None	None
63	,	308	None	None
64	во	310	None	None
65	всех	313	None	None
66	возможных	318	None	None
67	смыслах	328	None	None
68	,	335	None	None
69	особенно	337	None	None
70	для	346	None	None
71	семей	350	None	None
72	с	356	None	None
73	детьми.Но	358	None	None
74	рассказ	368	None	None
75	не	376	None	None
76	о	379	None	None
77	нем	381	coref	910
78	,	384	None	None
79	а	386	None	None
80	о	388	None	None
81	Винном	390	None	None
82	погребе	397	coref	911
83	KAVA	405	None	None
84	IDEA	410	None	None
85	.	415	None	None
86	К	416	None	None
87	сожалению	418	None	None
88	многие	428	None	None
89	узнают	435	None	None
90	о	442	None	None
91	нем	444	coref	911
92	лишь	448	None	None
93	к	453	None	None
94	концу	455	None	None
95	отдыха	461	None	None
96	и	468	None	None
97	достаточно	470	None	None
98	сильно	481	None	None
99	сожалеют	488	None	None
100	об	497	None	None
101	этом	500	None	None
102	,	504	None	None
103	хотя	506	None	None
104	он	511	coref	911
105	находится	514	None	None
106	в	524	None	None
107	1	526	None	None
108	шаге	528	None	None
109	от	533	None	None
110	отеля	536	coref	910
111	,	541	None	None
112	в	543	None	None
113	магазине	545	None	None
114	с	554	None	None
115	сувенирами.Сразу	556	None	None
116	за	573	None	None
117	кассой	576	None	None
118	находится	583	None	None
119	вход	593	coref	912
120	в	598	None	None
121	погреб	600	coref	913
122	,	606	None	None
123	мимо	608	None	None
124	него	613	coref	912
125	трудно	618	None	None
126	пройти	625	None	None
127	.	631	None	None
128	Не	633	None	None
129	поленитесь	636	None	None
130	,	646	None	None
131	спуститесь	648	None	None
132	туда	659	None	None
133	!	663	None	None
134	Деревянная	665	None	None
135	лестница	676	None	None
136	проведет	685	None	None
137	вас	694	coref	914
138	в	698	None	None
139	легкий	700	None	None
140	полумрак	707	None	None
141	и	716	None	None
142	,	717	None	None
143	такую	719	None	None
144	нужную	725	None	None
145	в	732	None	None
146	жаркий	734	None	None
147	день	741	None	None
148	,	745	None	None
149	приятную	747	None	None
150	прохладу	756	None	None
151	.	764	None	None
152	Весь	765	None	None
153	интерьер	770	None	None
154	выполнен	779	None	None
155	из	788	None	None
156	сочетания	791	None	None
157	дерева	801	None	None
158	и	808	None	None
159	камня	810	None	None
160	.	815	None	None
161	В	817	None	None
162	2	819	None	None
163	-	820	None	None
164	х	821	None	None
165	залах	823	None	None
166	хранятся	829	None	None
167	вина	838	None	None
168	из	843	None	None
169	самых	846	None	None
170	разных	852	None	None
171	уголков	859	None	None
172	гостеприимной	867	None	None
173	Греции.Когда	881	None	None
174	ваши	894	coref	914
175	глаза	899	None	None
176	немного	905	None	None
177	привыкнут	913	None	None
178	,	922	None	None
179	не	924	None	None
180	удивляйтесь	927	None	None
181	тому	939	None	None
182	количеству	944	coref	915
183	вин	955	coref	916
184	,	958	None	None
185	которое	960	coref	915
186	вы	968	coref	914
187	увидите	971	None	None
188	вокруг	979	None	None
189	себя	986	coref	914
190	,	990	None	None
191	на	992	None	None
192	самом	995	None	None
193	деле	1001	None	None
194	их	1006	coref	916
195	еще	1009	None	None
196	больше	1013	None	None
197	.	1019	None	None
198	Всего	1021	None	None
199	в	1027	None	None
200	KAVA	1029	None	None
201	IDEA	1034	None	None
202	более	1039	None	None
203	2500	1045	None	None
204	видов	1050	None	None
205	различных	1056	None	None
206	вин	1066	None	None
207	.	1069	None	None
208	(	1070	None	None
209	KAVA	1072	None	None
210	IDEA	1077	coref	911
211	входит	1082	None	None
212	в	1089	None	None
213	Книгу	1091	None	None
214	Рекордов	1097	None	None
215	за	1106	None	None
216	полное	1109	None	None
217	собрание	1116	None	None
218	греческих	1125	None	None
219	вин	1135	None	None
220	)	1138	None	None
221	.	1140	None	None
222	Но	1142	None	None
223	не	1145	None	None
224	пугайтесь	1148	None	None
225	такого	1158	None	None
226	разнообразия	1165	coref	917
227	,	1177	None	None
228	в	1179	None	None
229	нем	1181	coref	917
230	вам	1185	coref	914
231	помогут	1189	None	None
232	разобраться	1197	None	None
233	люди	1209	coref	918
234	,	1213	None	None
235	которые	1215	coref	918
236	живут	1223	None	None
237	погребом	1229	coref	913
238	и	1238	None	None
239	принимают	1240	None	None
240	гостей	1250	None	None
241	,	1256	None	None
242	равно	1258	None	None
243	как	1264	None	None
244	у	1268	None	None
245	себя	1270	coref	918
246	дома	1275	None	None
247	:	1279	None	None
248	Эврипид	1280	coref	919
249	–	1288	None	None
250	гуру	1290	coref	919
251	этого	1295	None	None
252	места	1301	coref	911
253	,	1306	None	None
254	человек	1308	coref	919
255	,	1315	None	None
256	знающий	1317	None	None
257	о	1325	None	None
258	вине	1327	None	None
259	все	1332	None	None
260	,	1335	None	None
261	ну	1337	None	None
