id,word,start_char,type,chain_id
0	Что	0	None	None
1	же	4	None	None
2	это	7	None	None
3	было	11	None	None
4	?	15	None	None
5	Мальчик	17	coref	156
6	перестал	25	None	None
7	ходить	34	None	None
8	в	41	None	None
9	школу	43	None	None
10	,	48	None	None
11	то	50	None	None
12	есть	53	None	None
13	он	58	coref	156
14	ходил	61	None	None
15	,	66	None	None
16	уезжал	68	None	None
17	,	74	None	None
18	ехал	76	None	None
19	на	81	None	None
20	метро	84	None	None
21	,	89	None	None
22	потом	91	None	None
23	на	97	None	None
24	маршрутном	100	None	None
25	такси	111	None	None
26	и	117	None	None
27	дальше	119	None	None
28	две	126	None	None
29	остановки	130	None	None
30	на	140	None	None
31	троллейбусе	143	None	None
32	(	155	None	None
33	трудный	156	None	None
34	путь	164	None	None
35	)	168	None	None
36	.	170	None	None
37	А	172	None	None
38	потом	174	None	None
39	,	179	None	None
40	оказывается	181	None	None
41	,	192	None	None
42	прогуливал	194	None	None
43	.	204	None	None
44	Возвращаться	206	None	None
45	надо	219	None	None
46	было	224	None	None
47	тем	229	None	None
48	же	233	None	None
49	образом	236	None	None
50	,	243	None	None
51	три	245	None	None
52	вида	249	None	None
53	транспорта	254	None	None
54	и	265	None	None
55	десять	267	None	None
56	минут	274	None	None
57	пешком	280	None	None
58	-	287	None	None
59	-	287	None	None
60	такова	291	None	None
61	была	298	None	None
62	цена	303	None	None
63	перехода	308	None	None
64	в	317	None	None
65	новую	319	None	None
66	хорошую	325	None	None
67	школу	333	None	None
68	.	338	None	None
69	Туда	340	None	None
70	пошел	345	None	None
71	учиться	351	None	None
72	обожаемый	359	None	None
73	старший	369	None	None
74	друг	377	coref	157
75	мальчика	382	coref	156
76	,	390	None	None
77	еще	392	None	None
78	с	396	None	None
79	детского	398	None	None
80	садика	407	None	None
81	.	413	None	None
82	И	415	None	None
83	ребенок	417	coref	156
84	возроптал	425	None	None
85	,	434	None	None
86	что	436	None	None
87	тоже	440	None	None
88	пойдет	445	None	None
89	туда	452	None	None
90	же	457	None	None
91	.	459	None	None
92	Плакал	461	None	None
93	всю	468	None	None
94	весну	472	None	None
95	.	477	None	None
96	Родители	479	None	None
97	похлопотали	488	None	None
98	,	499	None	None
99	особенно	501	None	None
100	мать	510	coref	158
101	.	514	None	None
102	Она	516	coref	158
103	написала	520	None	None
104	письмо	529	None	None
105	просвещенному	536	None	None
106	директору	550	None	None
107	этой	560	None	None
108	школы	565	None	None
109	,	570	None	None
110	все	572	None	None
111	по	576	None	None
112	-	578	None	None
113	честному	579	None	None
114	.	587	None	None
115	В	589	None	None
116	прежней	591	None	None
117	школе	599	None	None
118	что	605	None	None
119	-	608	None	None
120	то	609	None	None
121	не	612	None	None
122	заладилось	615	None	None
123	,	625	None	None
