id,word,start_char,type,chain_id
0	Странное	0	None	None
1	то	9	None	None
2	было	12	None	None
3	лето	17	coref	121
4	,	21	None	None
5	все	23	None	None
6	в	27	None	None
7	нем	29	coref	121
8	перепуталось	33	None	None
9	.	45	None	None
10	В	47	None	None
11	исходе	49	None	None
12	мая	56	None	None
13	листва	60	None	None
14	берез	67	None	None
15	оставалась	73	None	None
16	по	84	None	None
17	-	86	None	None
18	весеннему	87	None	None
19	слабой	97	None	None
20	и	104	None	None
21	нежной	106	None	None
22	,	112	None	None
23	изжелта	114	None	None
24	-	121	None	None
25	зеленой	122	None	None
26	,	129	None	None
27	как	131	None	None
28	цыплячий	135	None	None
29	пух	144	None	None
30	.	147	None	None
31	Черемуха	149	None	None
32	расцвела	158	None	None
33	лишь	167	None	None
34	в	172	None	None
35	первых	174	None	None
36	числах	181	None	None
37	июня	188	None	None
38	,	192	None	None
39	а	194	None	None
40	сирень	196	None	None
41	еще	203	None	None
42	позже	207	None	None
43	.	212	None	None
44	Такое	214	None	None
45	не	220	None	None
46	помнили	223	None	None
47	ивановские	231	None	None
48	старожилы	242	coref	122
49	.	251	None	None
50	Впрочем	253	None	None
51	,	260	None	None
52	они	262	coref	122
53	и	266	None	None
54	вообще	268	None	None
55	ничего	275	None	None
56	толком	282	None	None
57	не	289	None	None
58	помнили	292	None	None
59	:	299	None	None
60	когда	301	None	None
61	ландышам	307	None	None
62	цвесть	316	None	None
63	,	322	None	None
64	а	324	None	None
65	когда	326	None	None
66	ночным	332	None	None
67	фиалкам	339	None	None
68	,	346	None	None
69	когда	348	None	None
70	пушиться	354	None	None
71	одуванчикам	363	None	None
72	и	375	None	None
73	когда	377	None	None
74	проклюнется	383	None	None
75	первый	395	None	None
76	гриб	402	None	None
77	.	406	None	None
78	Но	408	None	None
79	может	411	None	None
80	быть	417	None	None
81	,	421	None	None
82	странное	423	None	None
83	лето	432	coref	121
84	внесло	437	None	None
85	сумятицу	444	None	None
86	в	453	None	None
87	их	455	coref	122
88	старые	458	None	None
89	головы	465	None	None
90	,	471	None	None
91	отбив	473	None	None
92	память	479	None	None
93	об	486	None	None
94	известном	489	None	None
95	порядке	499	None	None
96	?	506	None	None
97	Сильные	508	None	None
98	грозовые	516	None	None
99	ливни	525	coref	123
100	,	530	None	None
101	неположенные	532	None	None
102	в	545	None	None
103	начале	547	None	None
104	июня	554	None	None
105	-	559	None	None
106	им	561	coref	123
107	время	564	None	None
108	в	570	None	None
109	августе	572	None	None
110	,	579	None	None
111	когда	581	None	None
112	убраны	587	None	None
113	хлеба	594	None	None
114	и	600	None	None
115	поля	602	None	None
116	бронзовеют	607	None	None
117	щетиной	618	None	None
118	стерни	626	None	None
119	,	632	None	None
120	-	634	None	None
121	усугубили	636	None	None
122	сумятицу	646	None	None
123	в	655	None	None
124	мироздании	657	None	None
125	.	667	None	None
126	И	669	None	None
127	сирень	671	None	None
128	зацвела	678	None	None
129	вся	686	None	None
130	разом	690	None	None
131	,	695	None	None
132	в	697	None	None
133	одну	699	None	None
134	ночь	704	None	None
135	вскипела	709	None	None
136	и	718	None	None
137	во	720	None	None
138	дворе	723	None	None
139	,	728	None	None
140	и	730	None	None
141	в	732	None	None
142	аллеях	734	None	None
143	,	740	None	None
144	и	742	None	None
145	в	744	None	None
146	парке	746	None	None
147	.	751	None	None
148	А	753	None	None
149	ведь	755	None	None
150	положено	760	None	None
151	так	769	None	None
152	:	772	None	None
153	сперва	774	None	None
154	запенивается	781	None	None
155	белая	794	None	None
156	,	799	None	None
157	голубая	801	None	None
158	и	809	None	None
159	розовая	811	None	None
160	отечественная	819	None	None
161	сирень	833	coref	124
162	,	839	None	None
163	ее	841	coref	124
164	рослые	844	None	None
165	кусты	851	None	None
166	теснятся	857	None	None
167	меж	866	None	None
168	отдельным	870	None	None
169	флигелем	880	None	None
170	и	889	None	None
171	конюшнями	891	None	None
172	,	900	None	None
173	образуют	902	None	None
174	опушку	911	None	None
175	Старого	918	None	None
176	парка	926	None	None
177	,	931	None	None
178	через	933	None	None
179	пять	939	None	None
180	-	943	None	None
181	шесть	944	None	None
182	дней	950	None	None
183	залиловеет	955	None	None
184	низенькая	966	None	None
185	персидская	976	None	None
186	сирень	987	None	None
187	с	994	None	None
188	приторно	996	None	None
189	-	1004	None	None
190	душистыми	1005	None	None
191	свешивающимися	1015	None	None
192	соцветиями	1030	None	None
193	,	1040	None	None
194	образующая	1042	None	None
195	живую	1053	None	None
196	изгородь	1059	None	None
197	меж	1068	None	None
198	двором	1072	None	None
199	и	1079	None	None
200	фруктовым	1081	None	None
201	садом	1091	None	None
202	;	1096	None	None
203	а	1098	None	None
204	через	1100	None	None
205	неделю	1106	None	None
206	забросит	1113	None	None
207	в	1122	None	None
208	окна	1124	None	None
209	господского	1129	None	None
210	дома	1141	None	None
211	отягощенные	1146	None	None
212	кистями	1158	None	None
213	ветви	1166	None	None
214	венгерская	1172	None	None
215	сирень	1183	None	None
216	с	1190	None	None
217	самыми	1192	None	None
218	красивыми	1199	None	None
219	блекло	1209	None	None
220	-	1215	None	None
221	фиолетовыми	1216	None	None
222	цветами	1228	None	None
223	.	1235	None	None
224	А	1237	None	None
225	тут	1239	None	None
226	сирени	1243	None	None
227	распустились	1250	None	None
228	разом	1263	None	None
229	,	1268	None	None
230	после	1270	None	None
231	сильной	1276	None	None
232	ночной	1284	None	None
233	грозы	1291	None	None
234	,	1296	None	None
235	переполошившей	1298	None	None
236	обитателей	1313	None	None
237	усадьбы	1324	None	None
238	прямыми	1332	None	None
239	,	1339	None	None
240	отвесными	1341	None	None
241	,	1350	None	None
242	опасными	1352	None	None
243	молниями	1361	None	None
244	.	1369	None	None
245	И	1371	None	None
246	даже	1373	None	None
247	куст	1378	None	None
248	никогда	1383	None	None
249	не	1391	None	None
250	цветшей	1394	None	None
251	махровой	1402	None	None
252	сирени	1411	None	None
253	возле	1418	None	None
254	павильона	1424	None	None
255	зажег	1434	None	None
256	маленький	1440	None	None
257	багряный	1450	None	None
258	факел	1459	None	None
259	одной	1465	None	None
260	-	1470	None	None
261	единственной	1471	None	None
262	кисти	1484	None	None
263	.	1489	None	None
264	И	1491	None	None
265	когда	1493	None	None
266	Верочка	1499	coref	125
267	Скалон	1507	None	None
268	выбежала	1514	None	None
269	утром	1523	None	None
270	в	1529	None	None
271	сад	1531	None	None
272	,	1534	None	None
273	обманув	1536	None	None
274	бдительный	1544	None	None
275	надзор	1555	None	None
276	гувернантки	1562	None	None
277	Миссочки	1574	None	None
278	,	1582	None	None
279	она	1584	coref	125
280	ахнула	1588	None	None
281	и	1595	None	None
282	прижала	1597	None	None
283	руки	1605	None	None
284	к	1610	None	None
285	корсажу	1612	None	None
286	,	1619	None	None
287	пораженная	1621	None	None
288	дивным	1632	None	None
289	великолепием	1639	None	None
290	сиреневого	1652	None	None
291	буйства	1663	None	None
292	.	1670	None	None
293	В	1672	None	None
294	доме	1674	None	None
295	жили	1679	None	None
296	по	1684	None	None
297	часам	1687	None	None
298	,	1692	None	None
299	порядок	1694	None	None
300	был	1702	None	None
301	строгий	1706	None	None
302	.	1713	None	None
303	Вставали	1715	None	None
304	в	1724	None	None
305	восемь	1726	None	None
306	-	1733	None	None
307	все	1735	None	None
308	,	1738	None	None
309	кроме	1740	None	None
310	Александра	1746	coref	126
311	Ильича	1757	None	None
312	Зилоти	1764	None	None
313	и	1771	None	None
314	непонятно	1773	None	None
315	,	1782	None	None
316	чем	1784	None	None
317	была	1788	None	None
318	вызвана	1793	None	None
319	такая	1801	None	None
320	поблажка	1807	None	None
321	.	1815	None	None
322	И	1817	None	None
323	сами	1819	None	None
324	хозяева	1824	coref	127
325	Сатины	1832	None	None
326	,	1838	None	None
327	и	1840	None	None
328	гостящие	1842	None	None
329	у	1851	None	None
330	них	1853	coref	127
331	родственники	1857	None	None
332	,	1869	None	None
333	и	1871	None	None
334	наезжавшие	1873	None	None
335	соседи	1884	None	None
336	беспрекословно	1891	None	None
337	подчинялись	1906	None	None
338	неизменному	1918	None	None
339	уставу	1930	None	None
340	.	1936	None	None
341	Пусть	1938	None	None
342	Зилоти	1944	coref	126
343	замечательный	1951	None	None
344	пианист	1965	coref	126
345	,	1972	None	None
346	профессор	1974	coref	126
347	консерватории	1984	None	None
348	-	1998	None	None
349	Сатины	2000	coref	127
350	не	2007	None	None
351	церемонились	2010	None	None
352	и	2023	None	None
353	с	2025	None	None
354	более	2027	None	None
355	именитыми	2033	None	None
356	гостями	2043	None	None
357	,	2050	None	None
358	-	2052	None	None
359	дарованная	2054	None	None
360	ему	2065	coref	126
361	привилегия	2069	None	None
362	оставалась	2080	None	None
363	загадкой	2091	None	None
364	для	2100	None	None
365	Верочки	2104	coref	125
366	,	2111	None	None
367	любящей	2113	None	None
368	в	2121	None	None
369	свои	2123	coref	125
370	пятнадцать	2128	None	None
371	лет	2139	None	None
372	доискиваться	2143	None	None
373	до	2156	None	None
374	первопричины	2159	None	None
375	явлений	2172	None	None
376	.	2179	None	None
377	Но	2181	None	None
378	сегодня	2184	None	None
379	она	2192	coref	125
380	решила	2196	None	None
381	,	2202	None	None
382	что	2204	None	None
383	эта	2208	None	None
384	вольность	2212	None	None
385	призвана	2222	None	None
386	служить	2231	None	None
387	маленьким	2239	None	None
388	вознаграждением	2249	None	None
389	Александру	2265	coref	126
390	Ильичу	2276	None	None
391	за	2283	None	None
392	муки	2286	None	None
393	тюремного	2291	None	None
394	режима	2301	None	None
395	,	2307	None	None
396	навязанного	2309	None	None
397	ему	2321	coref	126
398	любовью	2325	None	None
399	и	2333	None	None
400	ревностью	2335	None	None
401	жены	2345	coref	128
402	Веры	2350	None	None
403	Павловны	2355	None	None
404	,	2363	None	None
405	урожденной	2365	None	None
406	Третьяковой	2376	None	None
407	.	2387	None	None
408	Вера	2389	coref	128
409	Павловна	2394	None	None
410	ревновала	2403	None	None
411	своего	2413	coref	128
412	двадцатисемилетнего	2420	None	None
413	мужа	2440	coref	126
414	,	2444	None	None
415	не	2446	None	None
416	по	2449	None	None
417	годам	2452	None	None
418	обремененного	2458	None	None
419	большой	2472	None	None
420	семьей	2480	None	None
421	,	2486	None	None
422	заботами	2488	None	None
423	и	2497	None	None
424	славой	2499	None	None
425	,	2505	None	None
426	ревновала	2507	None	None
427	тяжелой	2517	None	None
428	купеческой	2525	None	None
429	ревностью	2536	None	None
430	,	2545	None	None
431	слепой	2547	None	None
432	,	2553	None	None
433	неодолимой	2555	None	None
434	,	2565	None	None
435	смехотворной	2567	None	None
436	и	2580	None	None
437	вовсе	2582	None	None
438	неуместной	2588	None	None
439	в	2599	None	None
440	дочери	2601	coref	128
441	одухотворенного	2608	None	None
442	Павла	2624	None	None
443	Михайловича	2630	None	None
444	Третьякова	2642	None	None
445	,	2652	None	None
446	знаменитого	2654	None	None
447	собирателя	2666	None	None
448	русской	2677	None	None
449	живописи	2685	None	None
450	.	2693	None	None
451	Она	2695	coref	128
