id,word,start_char,type,chain_id
0	Два	0	None	None
1	человека	4	coref	290
2	упали	13	None	None
3	с	19	None	None
4	крыши	21	None	None
5	пятиэтажного	27	None	None
6	дома	40	None	None
7	,	44	None	None
8	новостройки	46	None	None
9	.	57	None	None
10	Кажется	59	None	None
11	,	66	None	None
12	школы	68	None	None
13	.	73	None	None
14	Они	75	coref	290
15	съехали	79	None	None
16	по	87	None	None
17	крыше	90	None	None
18	в	96	None	None
19	сидячем	98	None	None
20	положении	106	None	None
21	до	116	None	None
22	самой	119	None	None
23	кромки	125	None	None
24	и	132	None	None
25	тут	134	None	None
26	начали	138	None	None
27	падать	145	None	None
28	.	151	None	None
29	Их	152	coref	290
30	падение	155	None	None
31	раньше	163	None	None
32	всех	170	None	None
33	заметила	175	None	None
34	Ида	184	coref	291
35	Марковна	188	None	None
36	.	196	None	None
37	Она	198	coref	291
38	стояла	202	None	None
39	у	209	None	None
40	окна	211	None	None
41	в	216	None	None
42	противоложном	218	None	None
43	доме	232	None	None
44	и	237	None	None
45	сморкалась	239	None	None
46	в	250	None	None
47	стакан	252	None	None
48	.	258	None	None
49	И	260	None	None
50	вдруг	262	None	None
51	она	268	coref	291
52	увидела	272	None	None
53	,	279	None	None
54	что	281	None	None
55	кто	285	None	None
56	-	288	None	None
57	то	289	None	None
58	с	292	None	None
59	крыши	294	None	None
60	противоположного	300	None	None
61	дома	317	None	None
62	начинает	322	None	None
63	падать	331	None	None
64	.	337	None	None
65	Вглядевшись	339	None	None
66	,	350	None	None
67	Ида	352	coref	291
68	Марковна	356	None	None
69	увидела	365	None	None
70	,	372	None	None
71	что	374	None	None
72	это	378	None	None
73	начинают	382	None	None
74	падать	391	None	None
75	сразу	398	None	None
76	целых	404	None	None
77	двое	410	None	None
78	.	414	None	None
79	Совершенно	416	None	None
80	растерявшись	427	None	None
81	,	439	None	None
82	Ида	441	coref	291
83	Марковна	445	None	None
84	содрала	454	None	None
85	с	462	None	None
86	себя	464	coref	291
87	рубашку	469	None	None
88	и	477	None	None
89	начала	479	None	None
90	этой	486	None	None
91	рубашкой	491	None	None
92	скорее	500	None	None
93	протирать	507	None	None
94	запотевшее	517	None	None
95	оконное	528	None	None
96	стекло	536	None	None
97	,	542	None	None
98	чтобы	544	None	None
99	лучше	550	None	None
100	разглядеть	556	None	None
101	,	566	None	None
102	кто	568	None	None
103	там	572	None	None
104	падает	576	None	None
105	с	583	None	None
106	крыши	585	None	None
107	.	590	None	None
108	Однако	592	None	None
109	сообразив	599	None	None
110	,	608	None	None
111	что	610	None	None
112	,	613	None	None
113	пожалуй	615	None	None
114	,	622	None	None
115	падающие	624	None	None
116	могут	633	None	None
117	увидеть	639	None	None
118	ее	647	coref	291
119	голой	650	None	None
120	и	656	None	None
121	невесть	658	None	None
122	чего	666	None	None
123	про	671	None	None
124	нее	675	coref	291
125	подумать	679	None	None
126	,	687	None	None
127	Ида	689	coref	291
128	Марковна	693	None	None
129	отскочила	702	None	None
130	от	712	None	None
131	окна	715	None	None
132	за	720	None	None
133	плетеный	723	None	None
134	треножник	732	coref	292
135	,	741	None	None
136	на	743	None	None
137	котором	746	coref	292
138	стоял	754	None	None
139	горшок	760	None	None
140	с	767	None	None
141	цветком	769	None	None
142	.	776	None	None
143	В	777	None	None
144	это	779	None	None
145	время	783	None	None
146	падающих	789	None	None
147	с	798	None	None
148	крыш	800	None	None
149	увидела	805	None	None
150	другая	813	None	None
151	особа	820	coref	293
152	,	825	None	None
153	живущая	827	None	None
154	в	835	None	None
155	том	837	None	None
156	же	841	None	None
157	доме	844	None	None
158	,	848	None	None
159	что	850	None	None
160	и	854	None	None
161	Ида	856	coref	291
162	Марковна	860	None	None
163	,	868	None	None
164	но	870	None	None
165	только	873	None	None
166	двумя	880	None	None
167	этажами	886	None	None
168	ниже	894	None	None
169	.	898	None	None
170	Особу	900	coref	293
171	эту	906	None	None
172	тоже	910	None	None
173	звали	915	None	None
174	Ида	921	None	None
175	Марковна	925	None	None
176	.	933	None	None
177	Она	935	coref	293
178	,	938	None	None
179	как	940	None	None
180	раз	944	None	None
181	в	948	None	None
182	это	950	None	None
183	время	954	None	None
184	,	959	None	None
185	сидела	961	None	None
186	с	968	None	None
187	ногами	970	None	None
188	на	977	None	None
189	подоконнике	980	None	None
190	и	992	None	None
191	пришивала	994	None	None
192	к	1004	None	None
193	своей	1006	coref	293
194	туфле	1012	None	None
195	пуговку	1018	None	None
196	.	1025	None	None
197	Взгянув	1027	None	None
198	в	1035	None	None
199	окно	1037	None	None
200	,	1041	None	None
201	она	1043	coref	293
202	увидела	1047	None	None
203	падающих	1055	None	None
204	с	1064	None	None
205	крыши	1066	None	None
206	.	1071	None	None
207	Ида	1073	coref	293
208	Марковна	1077	None	None
209	взвизгнула	1086	None	None
210	и	1097	None	None
211	,	1098	None	None
212	вскочив	1100	None	None
213	с	1108	None	None
214	подоконника	1110	None	None
215	,	1121	None	None
216	начала	1123	None	None
217	спешно	1130	None	None
218	открывать	1137	None	None
219	окно	1147	None	None
220	,	1151	None	None
221	чтобы	1153	None	None
222	лучше	1159	None	None
223	увидеть	1165	None	None
224	,	1172	None	None
225	как	1174	None	None
226	падающие	1178	None	None
227	с	1187	None	None
228	крыши	1189	None	None
229	ударятся	1195	None	None
230	об	1204	None	None
231	землю	1207	None	None
232	.	1212	None	None
233	Но	1214	None	None
234	окно	1217	None	None
235	не	1222	None	None
236	открывалось	1225	None	None
237	.	1236	None	None
238	Ида	1238	coref	293
239	Марковна	1242	None	None
240	вспомнила	1251	None	None
241	,	1260	None	None
242	что	1262	None	None
243	она	1266	coref	293
244	забила	1270	None	None
245	окно	1277	None	None
246	снизу	1282	None	None
247	гвоздем	1288	None	None
248	,	1295	None	None
249	и	1297	None	None
250	кинулась	1299	None	None
251	к	1308	None	None
252	печке	1310	coref	294
253	,	1315	None	None
254	в	1317	None	None
255	которой	1319	coref	294
256	она	1327	coref	293
257	хранила	1331	None	None
258	инструменты	1339	None	None
259	:	1350	None	None
260	четыре	1352	None	None
261	молотка	1359	None	None
262	,	1366	None	None
263	долото	1368	None	None
264	и	1375	None	None
265	клещи	1377	None	None
266	.	1382	None	None
267	Схватив	1383	None	None
268	клещи	1391	None	None
269	,	1396	None	None
270	Ида	1398	coref	293
271	Марковна	1402	None	None
272	опять	1411	None	None
273	подбежала	1417	None	None
274	к	1427	None	None
275	окну	1429	None	None
276	и	1434	None	None
277	выдернула	1436	None	None
278	гвоздь	1446	None	None
279	.	1452	None	None
280	Теперь	1454	None	None
281	окно	1461	None	None
282	легко	1466	None	None
283	распахнулось	1472	None	None
284	.	1484	None	None
285	Ида	1486	coref	293
286	Марковна	1490	None	None
287	высунулась	1499	None	None
288	из	1510	None	None
289	окна	1513	None	None
290	и	1518	None	None
291	увидела	1520	None	None
292	,	1527	None	None
293	как	1529	None	None
294	падающие	1533	None	None
295	с	1542	None	None
296	крыши	1544	None	None
297	со	1550	None	None
298	свистом	1553	None	None
299	подлетали	1561	None	None
300	к	1571	None	None
301	земле	1573	None	None
302	.	1578	None	None
303	На	1579	None	None
304	улице	1582	None	None
305	собралась	1588	None	None
306	уже	1598	None	None
307	небольшая	1602	None	None
308	толпа	1612	None	None
309	.	1617	None	None
310	Уже	1619	None	None
311	раздавались	1623	None	None
312	свистки	1635	None	None
313	,	1642	None	None
314	и	1644	None	None
315	к	1646	None	None
316	месту	1648	None	None
317	ожидаемого	1654	None	None
318	происшествия	1665	None	None
319	не	1678	None	None
320	спеша	1681	None	None
321	подходил	1687	None	None
322	маленького	1696	None	None
323	роста	1707	None	None
324	милиционер	1713	None	None
325	.	1723	None	None
326	Носатый	1725	None	None
327	дворник	1733	None	None
328	суетился	1741	None	None
329	,	1749	None	None
330	расталкивая	1751	None	None
331	людей	1763	None	None
332	и	1769	None	None
333	поясняя	1771	None	None
334	,	1778	None	None
335	что	1780	None	None
336	падающие	1784	None	None
337	с	1793	None	None
338	крыши	1795	None	None
339	могут	1801	None	None
340	вдарить	1807	None	None
341	собравшихся	1815	None	None
342	по	1827	None	None
343	головам	1830	None	None
344	.	1837	None	None
345	К	1838	None	None
346	этому	1840	None	None
347	времени	1846	None	None
348	уже	1854	None	None
349	обе	1858	None	None
350	Иды	1862	None	None
351	Марковны	1866	None	None
352	,	1874	None	None
353	одна	1876	None	None
354	в	1881	None	None
355	платье	1883	None	None
356	,	1889	None	None
357	а	1891	None	None
358	другая	1893	None	None
359	голая	1900	None	None
360	,	1905	None	None
361	высунувшись	1907	None	None
362	в	1919	None	None
363	окно	1921	None	None
364	,	1925	None	None
365	визжали	1927	None	None
366	и	1935	None	None
367	били	1937	None	None
368	ногами	1942	None	None
369	.	1948	None	None
370	И	1949	None	None
371	вот	1951	None	None
372	наконец	1955	None	None
373	,	1962	None	None
374	расставив	1964	None	None
375	руки	1974	None	None
376	и	1979	None	None
377	выпучив	1981	None	None
378	глаза	1989	None	None
379	,	1994	None	None
380	падающие	1996	None	None
381	с	2005	None	None
382	крыши	2007	None	None
383	ударились	2013	None	None
384	об	2023	None	None
385	землю	2026	None	None
386	.	2031	None	None
387	Так	2032	None	None
388	и	2036	None	None
389	мы	2038	coref	295
390	иногда	2041	None	None
391	,	2047	None	None
392	упадая	2049	None	None
393	с	2056	None	None
394	высот	2058	None	None
395	достигнутых	2064	None	None
396	,	2075	None	None
397	ударяемся	2077	None	None
398	об	2087	None	None
399	унылую	2090	None	None
400	клеть	2097	None	None
401	нашей	2103	coref	295
402	будущности	2109	None	None
403	.	2119	None	None
404	<	2120	None	None
405	7	2121	None	None
406	сентября	2123	None	None
407	1940	2132	None	None
408	>	2136	None	None
