id,word,start_char,type,chain_id
0	Ванька	0	coref	32
1	с	7	None	None
2	Танькой	9	coref	33
3	,	16	None	None
4	точнее	18	None	None
5	сказать	25	None	None
6	,	32	None	None
7	Иван	34	coref	32
8	Тихонович	39	None	None
9	и	49	None	None
10	Татьяна	51	coref	33
11	Финогеновна	59	None	None
12	Заплатины	71	None	None
13	,	80	None	None
14	вечерами	82	None	None
15	любили	91	None	None
16	посидеть	98	None	None
17	на	107	None	None
18	скамейке	110	None	None
19	возле	119	None	None
20	своего	125	coref	32
21	дома	132	None	None
22	.	136	None	None
23	И	138	None	None
24	хорошо	140	None	None
25	у	147	None	None
26	них	149	coref	32
27	это	153	None	None
28	получалось	157	None	None
29	,	167	None	None
30	сидеть	169	None	None
31	-	175	None	None
32	то	176	None	None
33	на	179	None	None
34	скамейке	182	None	None
35	-	190	None	None
36	то	191	None	None
37	,	193	None	None
38	уютно	195	None	None
39	получалось	201	None	None
40	.	211	None	None
41	И	213	None	None
42	не	215	None	None
43	то	218	None	None
44	чтоб	221	None	None
45	там	226	None	None
46	прижавшись	230	None	None
47	друг	241	None	None
48	к	246	None	None
49	дружке	248	None	None
50	иль	255	None	None
51	взявшись	259	None	None
52	за	268	None	None
53	руки	271	None	None
54	и	276	None	None
55	целуясь	278	None	None
56	-	286	None	None
57	всем	288	None	None
58	напоказ	293	None	None
59	.	300	None	None
60	Нет	302	None	None
61	,	305	None	None
62	сидят	307	None	None
63	они	313	coref	32
64	,	316	None	None
65	бывало	318	None	None
66	,	324	None	None
67	обыкновенно	326	None	None
68	,	337	None	None
69	в	339	None	None
70	обыкновенное	341	None	None
71	одетые	354	None	None
72	,	360	None	None
73	в	362	None	None
74	чем	364	None	None
75	вечер	368	None	None
76	застал	374	None	None
77	на	381	None	None
78	дворе	384	None	None
79	,	389	None	None
80	в	391	None	None
81	том	393	None	None
82	и	397	None	None
83	сидят	399	None	None
84	:	404	None	None
85	Иван	406	coref	32
86	Тихонович	411	None	None
87	в	421	None	None
88	телогрейке	423	None	None
89	,	433	None	None
90	в	435	None	None
91	старом	437	None	None
92	речном	444	None	None
93	картузе	451	coref	34
94	,	458	None	None
95	уже	460	None	None
96	без	464	None	None
97	золотоцветного	468	None	None
98	знака	483	None	None
99	.	488	None	None
100	Картуз	490	coref	34
101	спекся	497	None	None
102	на	504	None	None
103	солнце	507	None	None
104	,	513	None	None
105	съежился	515	None	None
106	от	524	None	None
107	дождей	527	None	None
108	,	533	None	None
109	ветров	535	None	None
110	и	542	None	None
111	старости	544	None	None
112	,	552	None	None
113	и	554	None	None
114	не	556	None	None
115	надет	559	None	None
116	он	565	coref	34
117	-	568	None	None
118	как	570	None	None
119	бы	574	None	None
120	впопыхах	577	None	None
121	наброшен	586	None	None
122	на	595	None	None
123	все	598	None	None
124	еще	602	None	None
125	кудрявую	606	None	None
126	голову	615	None	None
127	,	621	None	None
128	от	623	None	None
129	кудрей	626	None	None
130	непомерно	633	None	None
131	большую	643	None	None
132	,	650	None	None
133	вроде	652	None	None
134	капусты	658	None	None
135	,	665	None	None
136	не	667	None	None
137	завязавшейся	670	None	None
138	в	683	None	None
139	вилок	685	None	None
140	.	690	None	None
141	Картуз	692	coref	34
142	с	699	None	None
143	сереющим	701	None	None
144	на	710	None	None
145	месте	713	None	None
146	отколупнувшейся	719	None	None
147	кокарды	735	None	None
148	пятнышком	743	None	None
149	кажется	753	None	None
150	смешным	761	None	None
151	,	768	None	None
152	вроде	770	None	None
153	как	776	None	None
154	у	780	None	None
155	циркача	782	None	None
