id,word,start_char,type,chain_id
0	Мотылек	0	coref	178
1	вздумал	8	None	None
2	жениться	16	None	None
3	.	24	None	None
4	Естественно	26	None	None
5	,	37	None	None
6	ему	39	coref	178
7	хотелось	43	None	None
8	взять	52	None	None
9	за	58	None	None
10	себя	61	coref	178
11	хорошенький	66	None	None
12	цветочек	78	None	None
13	.	86	None	None
14	Он	87	coref	178
15	посмотрел	90	None	None
16	вокруг	100	None	None
17	:	106	None	None
18	цветки	108	coref	179
19	сидели	115	None	None
20	на	122	None	None
21	своих	125	coref	179
22	стебельках	131	None	None
23	тихо	142	None	None
24	,	146	None	None
25	как	148	None	None
26	и	152	None	None
27	подобает	154	None	None
28	еще	163	None	None
29	не	167	None	None
30	просватанным	170	None	None
31	барышням	183	None	None
32	.	191	None	None
33	Но	193	None	None
34	выбрать	196	None	None
35	было	204	None	None
36	ужасно	209	None	None
37	трудно	216	None	None
38	,	222	None	None
39	так	224	None	None
40	много	228	None	None
41	их	234	coref	179
42	тут	237	None	None
43	росло	241	None	None
44	.	246	None	None
45	Мотыльку	247	coref	178
46	надоело	256	None	None
47	раздумывать	264	None	None
48	,	275	None	None
49	и	277	None	None
50	он	279	coref	178
51	порхнул	282	None	None
52	к	290	None	None
53	полевой	292	None	None
54	ромашке	300	coref	180
55	.	307	None	None
56	Французы	309	None	None
57	зовут	318	None	None
58	ее	324	coref	180
59	Маргаритой	327	coref	180
60	и	338	None	None
61	уверяют	340	None	None
62	,	347	None	None
63	что	349	None	None
64	она	353	coref	180
65	умеет	357	None	None
66	ворожить	363	None	None
67	,	371	None	None
68	и	373	None	None
69	она	375	coref	180
70	вправду	379	None	None
71	умеет	387	None	None
72	ворожить	393	None	None
73	.	401	None	None
74	Влюбленные	403	None	None
75	берут	414	None	None
76	ее	420	coref	180
77	и	423	None	None
78	обрывают	425	None	None
79	лепесток	434	None	None
80	за	443	None	None
81	лепестком	446	None	None
82	,	455	None	None
83	приговаривая	457	None	None
84	:	469	None	None
85			471	None	None
86	Любит	472	None	None
87	?	477	None	None
88	Не	479	None	None
89	любит	482	None	None
90	?	487	None	None
91			488	None	None
92	-	490	None	None
93	-	490	None	None
94	или	494	None	None
95	что	498	None	None
96	-	501	None	None
97	либо	502	None	None
98	в	507	None	None
99	этом	509	None	None
100	духе	514	None	None
101	.	518	None	None
102	Каждый	520	None	None
103	спрашивает	527	None	None
104	на	538	None	None
105	родном	541	None	None
106	языке	548	None	None
107	.	553	None	None
108	Вот	555	None	None
109	и	559	None	None
110	мотылек	561	coref	178
111	тоже	569	None	None
112	обратился	574	None	None
113	к	584	None	None
114	ромашке	586	coref	180
115	,	593	None	None
116	но	595	None	None
117	обрывать	598	None	None
118	лепестков	607	coref	181
119	не	617	None	None
120	стал	620	None	None
121	,	624	None	None
122	а	626	None	None
123	перецеловал	628	None	None
124	их	640	coref	181
125	,	642	None	None
126	считая	644	None	None
127	,	650	None	None
128	что	652	None	None
129	всегда	656	None	None
130	лучше	663	None	None
131	брать	669	None	None
132	лаской	675	None	None
133	.	681	None	None
134	-	684	None	None
135	-	684	None	None
136	Матушка	686	coref	180
137	Маргарита	694	None	None
138	,	703	None	None
139	полевая	705	None	None
140	ромашка	713	coref	180
141	!	720	None	None
142	-	722	None	None
143	-	722	None	None
144	сказал	726	None	None
145	он	733	coref	178
146	.	735	None	None
147	-	737	None	None
148	-	737	None	None
149	Вы	741	None	None
150	умеете	744	None	None
151	ворожить	751	None	None
152	!	759	None	None
153	Укажите	761	None	None
154	же	769	None	None
155	мне	772	coref	178
156	мою	776	coref	178
157	суженую	780	None	None
158	.	787	None	None
159	Тогда	789	None	None
160	я	795	coref	178
161	хоть	797	None	None
162	сразу	802	None	None
163	могу	808	None	None
164	посвататься	813	None	None
165	!	824	None	None
166	Но	825	None	None
167	ромашка	828	coref	180
168	молчала	836	None	None
169	-	844	None	None
170	-	844	None	None
171	она	848	coref	180
172	обиделась	852	None	None
173	.	861	None	None
174	Она	863	coref	180
175	была	867	None	None
176	девицей	872	coref	180
177	,	879	None	None
178	а	881	None	None
179	ее	883	coref	180
180	вдруг	886	None	None
181	назвали	892	None	None
182	матушкой	900	None	None
183	.	908	None	None
184	Как	910	None	None
185	вам	914	None	None
186	это	918	None	None
187	понравится	922	None	None
188	?	932	None	None
189	Мотылек	933	None	None
190	спросил	941	None	None
191	еще	949	None	None
192	раз	953	None	None
193	,	956	None	None
194	потом	958	None	None
195	еще	964	None	None
196	-	968	None	None
197	-	968	None	None
198	ответа	972	None	None
199	все	979	None	None
200	нет	983	None	None
201	.	986	None	None
202	Ему	988	coref	178
203	это	992	None	None
204	надоело	996	None	None
205	,	1003	None	None
206	и	1005	None	None
207	он	1007	coref	178
208	полетел	1010	None	None
209	прямо	1018	None	None
210	свататься	1024	None	None
211	.	1033	None	None
212	Дело	1034	None	None
213	было	1039	None	None
214	ранней	1044	None	None
215	весной	1051	None	None
216	.	1057	None	None
217	Всюду	1059	None	None
218	цвели	1065	None	None
219	подснежники	1071	None	None
220	и	1083	None	None
221	крокусы	1085	None	None
222	.	1092	None	None
223	-	1095	None	None
224	-	1095	None	None
225	Недурны	1097	None	None
226	,	1104	None	None
227	-	1106	None	None
228	-	1106	None	None
229	сказал	1110	None	None
230	мотылек	1117	coref	178
231	,	1124	None	None
232	-	1126	None	None
233	-	1126	None	None
234	миленькие	1130	None	None
235	барышни	1140	None	None
236	.	1147	None	None
237	Только	1149	None	None
238	...	1155	None	None
239	зеленоваты	1159	None	None
240	больно	1170	None	None
241	!	1176	None	None
242	Мотылек	1177	None	None
243	,	1184	None	None
244	как	1186	None	None
245	и	1190	None	None
246	все	1192	None	None
247	юноши	1196	None	None
248	,	1201	None	None
249	искал	1203	None	None
250	девиц	1209	None	None
251	постарше	1215	None	None
252	.	1223	None	None
253	Потом	1224	None	None
254	он	1230	coref	178
255	оглядел	1233	None	None
256	других	1241	None	None
257	и	1248	None	None
258	нашел	1250	None	None
259	,	1255	None	None
260	что	1257	None	None
261	анемоны	1261	None	None
262	горьковаты	1269	None	None
263	,	1279	None	None
264	фиалки	1281	None	None
265	немножко	1288	None	None
266	сентиментальны	1297	None	None
267	,	1311	None	None
268	тюльпаны	1313	None	None
269	-	1321	None	None
270	щеголихи	1322	None	None
271	,	1330	None	None
272	нарциссы	1332	None	None
273	-	1341	None	None
274	-	1341	None	None
275	простоваты	1345	None	None
276	,	1355	None	None
277	цветы	1357	coref	182
278	липы	1363	None	None
279	и	1368	None	None
280	малы	1370	None	None
281	и	1375	None	None
282	родни	1377	None	None
283	у	1383	None	None
284	них	1385	coref	182
285	пропасть	1389	None	None
286	,	1397	None	None
287	яблоневые	1399	None	None
288	цветы	1409	coref	183
289	хоть	1415	None	None
290	и	1420	None	None
291	почти	1422	None	None
292	как	1428	None	None
293	розы	1432	None	None
294	,	1436	None	None
295	да	1438	None	None
296	недолговечны	1441	None	None
297	:	1453	None	None
298	пахнуло	1455	None	None
299	ветром	1463	None	None
300	-	1470	None	None
301	-	1470	None	None
302	и	1474	None	None
303	нет	1476	None	None
304	их	1480	coref	183
305	,	1482	None	None
306	стоит	1484	None	None
307	ли	1490	None	None
308	и	1493	None	None
309	жениться	1495	None	None
310	?	1503	None	None
311	Горошек	1505	coref	184
312	понравился	1513	None	None
313	ему	1524	coref	178
314	больше	1528	None	None
315	всех	1535	None	None
316	:	1539	None	None
317	бело	1541	None	None
318	-	1545	None	None
319	розовый	1546	None	None
320	,	1553	None	None
321	просто	1555	None	None
322	кровь	1562	None	None
323	с	1568	None	None
324	молоком	1570	None	None
325	,	1577	None	None
326	нежный	1579	None	None
327	,	1585	None	None
328	изящный	1587	None	None
329	,	1594	None	None
330	да	1596	None	None
331	и	1599	None	None
332	на	1601	None	None
333	кухне	1604	None	None
334	лицом	1610	None	None
335	в	1616	None	None
336	грязь	1618	None	None
337	не	1624	None	None
338	ударит	1627	None	None
339	.	1633	None	None
340	Мотылек	1635	None	None
341	совсем	1643	None	None
342	уж	1650	None	None
343	было	1653	None	None
344	собрался	1658	None	None
345	посвататься	1667	None	None
346	,	1678	None	None
347	да	1680	None	None
348	вдруг	1683	None	None
349	увидел	1689	None	None
350	рядом	1696	None	None
351	стручок	1702	None	None
352	с	1710	None	None
353	увядшим	1712	None	None
354	цветком	1720	None	None
355	.	1727	None	None
356	-	1730	None	None
357	-	1730	None	None
358	Это	1732	None	None
359	кто	1736	None	None
360	же	1740	None	None
361	?	1742	None	None
362	-	1744	None	None
363	-	1744	None	None
364	спросил	1748	None	None
365	он	1756	coref	178
366	.	1758	None	None
367	-	1761	None	None
368	-	1761	None	None
369	Сестрица	1763	None	None
370	моя	1772	coref	184
371	,	1775	None	None
372	-	1777	None	None
373	-	1777	None	None
374	отвечал	1781	None	None
375	горошек	1789	coref	184
376	.	1796	None	None
377	-	1799	None	None
378	-	1799	None	None
379	Стало	1801	None	None
380	быть	1807	None	None
381	,	1811	None	None
382	и	1813	None	None
383	вы	1815	coref	184
384	такая	1818	None	None
385	будете	1824	None	None
386	?	1830	None	None
387	Испугался	1831	None	None
388	мотылек	1841	None	None
389	и	1849	None	None
390	упорхнул	1851	None	None
391	прочь	1860	None	None
392	.	1865	None	None
393	Через	1866	None	None
394	изгородь	1872	None	None
395	перевешивалась	1881	None	None
