id,word,start_char,type,chain_id
0	Хакеры	0	None	None
1	из	7	None	None
2	России	10	None	None
3	попытались	17	None	None
4	подставить	28	None	None
5	специалиста	39	coref	325
6	по	51	None	None
7	информационной	54	None	None
8	безопасности	69	None	None
9	Брайана	82	None	None
10	Кребса	90	None	None
11	(	97	None	None
12	Brian	98	None	None
13	Krebs	104	None	None
14	)	109	None	None
15	,	110	None	None
16	заказав	112	None	None
17	на	120	None	None
18	его	123	coref	325
19	адрес	127	None	None
20	доставку	133	None	None
21	героина	142	None	None
22	.	149	None	None
23	Об	151	None	None
24	этом	154	None	None
25	в	159	None	None
26	своем	161	coref	325
27	блоге	167	None	None
28	рассказал	173	None	None
29	сам	183	None	None
30	Кребс	187	coref	325
31	.	192	None	None
32	По	193	None	None
33	словам	196	None	None
34	Кребса	203	coref	325
35	,	209	None	None
36	идея	211	None	None
37	с	216	None	None
38	героином	218	None	None
39	исходила	227	None	None
40	от	236	None	None
41	администратора	239	coref	326
42	русскоязычного	254	None	None
43	форума	269	None	None
44	thecc.bz	276	None	None
45	,	284	None	None
46	который	286	coref	326
47	скрывается	294	None	None
48	под	305	None	None
49	псевдонимами	309	None	None
50	Flycracker	322	coref	326
51	,	332	None	None
52	Fly	334	coref	326
53	и	338	None	None
54	MUXACC1	340	None	None
55	(	348	None	None
56	от	349	None	None
57	русского	352	None	None
58	муха	361	None	None
59	)	366	None	None
60	.	368	None	None
61	Сам	370	None	None
62	форум	374	None	None
63	предназначен	380	None	None
64	для	393	None	None
65	лиц	397	None	None
66	,	400	None	None
67	занимающихся	402	None	None
68	мошенничеством	415	None	None
69	и	430	None	None
70	кражей	432	None	None
71	данных	439	None	None
72	граждан	446	None	None
73	.	453	None	None
74	Flycracker	455	coref	326
75	14	466	None	None
76	июля	469	None	None
77	предложил	474	None	None
78	пользователям	484	None	None
79	пожертвовать	498	None	None
80	деньги	511	None	None
81	в	518	None	None
82	фонд	520	None	None
83	Кребсу	525	coref	325
84	на	532	None	None
85	наркотики	535	None	None
86	.	545	None	None
87	Сбор	547	None	None
88	средств	552	None	None
89	осуществлялся	560	None	None
90	через	574	None	None
91	биткоины	580	None	None
92	—	589	None	None
93	криптовалюту	591	None	None
94	,	603	None	None
95	позволяющую	605	None	None
96	анонимно	617	None	None
97	хранить	626	None	None
98	и	634	None	None
99	передавать	636	None	None
100	деньги	647	None	None
101	.	653	None	None
102	Пользователи	654	None	None
103	форума	667	None	None
104	собрали	674	None	None
105	два	682	None	None
106	биткоина	686	None	None
107	(	695	None	None
108	около	696	None	None
109	двухсот	702	None	None
110	долларов	710	None	None
111	)	718	None	None
112	.	720	None	None
113	На	722	None	None
114	эти	725	None	None
115	деньги	729	None	None
116	в	736	None	None
117	анонимном	738	None	None
118	магазине	748	None	None
119	Silk	757	None	None
120	Road	762	None	None
121	было	767	None	None
122	заказано	772	None	None
123	12	781	None	None
124	пакетиков	784	None	None
125	с	794	None	None
126	героином	796	None	None
127	(	805	None	None
128	продавец	806	None	None
129	бесплатно	815	None	None
130	прилагал	825	None	None
131	два	834	None	None
132	дополнительных	838	None	None
133	пакетика	853	None	None
134	при	862	None	None
135	покупке	866	None	None
136	десяти	874	None	None
137	)	880	None	None
138	.	882	None	None
139	После	884	None	None
140	этого	890	None	None
141	администратор	896	coref	326
142	форума	910	None	None
143	написал	917	None	None
144	остальным	925	None	None
145	пользователям	935	None	None
146	,	948	None	None
147	что	950	None	None
148	во	954	None	None
149	вторник	957	None	None
150	в	965	None	None
151	3	967	None	None
152	дня	969	None	None
153	будет	973	None	None
154	доставлено	979	None	None
155	по	990	None	None
156	назначению	993	None	None
157	.	1004	None	None
158	Он	1006	coref	326
159	попросил	1009	None	None
160	кого	1018	None	None
161	-	1022	None	None
162	нибудь	1023	None	None
163	из	1030	None	None
164	пользователей	1033	None	None
165	позвонить	1047	None	None
166	в	1057	None	None
167	полицию	1059	None	None
168	от	1067	None	None
169	лица	1070	None	None
170	соседей	1075	None	None
171	и	1083	None	None
172	предупредить	1085	None	None
173	,	1097	None	None
174	что	1099	None	None
175	Кребс	1103	coref	325
176	получит	1109	None	None
177	посылку	1117	coref	327
178	с	1125	None	None
179	наркотиками	1127	None	None
180	.	1138	None	None
181	Сам	1139	None	None
182	Кребс	1143	coref	325
183	,	1148	None	None
184	однако	1150	None	None
185	,	1156	None	None
186	присутствовал	1158	None	None
187	на	1172	None	None
188	форуме	1175	None	None
189	и	1182	None	None
190	следил	1184	None	None
191	за	1191	None	None
192	тем	1194	None	None
193	,	1197	None	None
194	как	1199	None	None
195	пользователи	1203	None	None
196	пытаются	1216	None	None
197	подставить	1225	None	None
198	его	1236	coref	325
199	.	1239	None	None
200	Он	1241	coref	325
201	сам	1244	None	None
202	обратился	1248	None	None
203	в	1258	None	None
204	правоохранительные	1260	None	None
205	органы	1279	None	None
206	и	1286	None	None
207	рассказал	1288	None	None
208	об	1298	None	None
209	этой	1301	None	None
210	схеме	1306	None	None
211	.	1311	None	None
212	Сама	1313	None	None
213	посылка	1318	coref	327
214	,	1325	None	None
215	по	1327	None	None
216	его	1330	coref	325
217	словам	1334	None	None
218	,	1340	None	None
219	пришла	1342	None	None
220	29	1349	None	None
221	июля	1352	None	None
222	,	1356	None	None
223	на	1358	None	None
224	день	1361	None	None
225	раньше	1366	None	None
226	заявленного	1373	None	None
227	Flycracker	1385	coref	326
228	.	1395	None	None
229	В	1397	None	None
230	ней	1399	coref	327
231	оказался	1403	None	None
232	майский	1412	None	None
233	номер	1420	None	None
234	журнала	1426	coref	328
235	Chicago	1434	None	None
236	Confidential	1442	None	None
237	,	1454	None	None
238	к	1456	None	None
239	задней	1458	None	None
240	обложке	1465	None	None
241	которого	1473	coref	328
242	были	1482	None	None
243	прикреплены	1487	None	None
244	пакетики	1499	None	None
245	с	1508	None	None
246	белым	1510	None	None
247	веществом	1516	None	None
248	.	1525	None	None
249	Кребс	1527	coref	325
250	пишет	1533	None	None
251	,	1538	None	None
252	что	1540	None	None
253	продавец	1544	None	None
254	расфасовал	1553	None	None
255	купленный	1564	None	None
256	героин	1574	None	None
257	в	1581	None	None
258	13	1583	None	None
259	пакетиков	1586	coref	329
260	вместо	1596	None	None
261	12	1603	None	None
262	.	1605	None	None
263	Специалист	1607	coref	325
264	решил	1618	None	None
265	изучить	1624	None	None
266	содержимое	1632	None	None
267	одного	1643	None	None
268	из	1650	None	None
269	них	1653	coref	329
270	,	1656	None	None
271	но	1658	None	None
272	у	1661	None	None
273	него	1663	coref	325
274	не	1668	None	None
275	было	1671	None	None
276	инструментов	1676	None	None
277	,	1688	None	None
278	позволяющих	1690	None	None
279	точно	1702	None	None
280	сказать	1708	None	None
281	,	1715	None	None
282	что	1717	None	None
283	там	1721	None	None
284	был	1725	None	None
285	героин	1729	None	None
286	.	1735	None	None
287	Вызванный	1736	None	None
288	им	1746	coref	325
289	полицейский	1749	coref	330
290	также	1761	None	None
291	не	1767	None	None
292	смог	1770	None	None
293	установить	1775	None	None
294	содержимое	1786	None	None
295	пакетиков	1797	coref	329
296	,	1806	None	None
297	так	1808	None	None
298	как	1812	None	None
299	в	1816	None	None
300	его	1818	coref	330
301	наборе	1822	None	None
302	тестов	1829	None	None
303	на	1836	None	None
304	наркотики	1839	None	None
305	не	1849	None	None
306	оказалось	1852	None	None
307	теста	1862	None	None
308	на	1868	None	None
309	героин	1871	None	None
310	.	1877	None	None
311	Кребс	1879	coref	325
312	пообещал	1885	None	None
313	позднее	1894	None	None
314	уточнить	1902	None	None
315	,	1910	None	None
316	что	1912	None	None
317	именно	1916	None	None
318	ему	1923	coref	325
319	прислали	1927	None	None
320	.	1935	None	None
321	Брайан	1936	None	None
322	Кребс	1943	None	None
323	—	1949	None	None
324	популярный	1951	None	None
325	эксперт	1962	coref	331
326	,	1969	None	None
327	рассказывающий	1971	None	None
328	в	1986	None	None
329	своем	1988	coref	331
330	блоге	1994	None	None
331	о	2000	None	None
332	сетевых	2002	None	None
333	угрозах	2010	None	None
334	и	2018	None	None
335	действиях	2020	None	None
336	хакеров	2030	None	None
337	.	2037	None	None
338	Он	2039	coref	331
339	посвятил	2042	None	None
340	несколько	2051	None	None
341	постов	2061	None	None
342	владельцу	2068	coref	332
343	платежной	2078	None	None
344	системы	2088	None	None
345	Chronopay	2096	None	None
346	Павлу	2106	None	None
347	Врублевскому	2112	None	None
348	,	2124	None	None
349	которого	2126	coref	332
350	обвиняли	2135	None	None
351	в	2144	None	None
352	организации	2146	None	None
353	атаки	2158	None	None
354	на	2164	None	None
355	сайт	2167	None	None
356	конкурента	2172	None	None
357	,	2182	None	None
358	компании	2184	None	None
359	Assist	2193	None	None
360	(	2200	None	None
361	из-за	2201	None	None
362	этой	2207	None	None
363	атаки	2212	None	None
364	пострадал	2218	None	None
365	Аэрофлот	2228	None	None
366	)	2237	None	None
367	.	2239	None	None
368	Кребс	2241	coref	331
369	,	2246	None	None
370	в	2248	None	None
371	частности	2250	None	None
372	,	2259	None	None
373	анализировал	2261	None	None
374	утекшую	2274	None	None
375	переписку	2282	coref	333
376	Врублевского	2292	coref	332
377	с	2305	None	None
378	партнерами	2307	None	None
379	,	2317	None	None
380	в	2319	None	None
381	которой	2321	coref	333
382	,	2328	None	None
383	предположительно	2330	None	None
384	,	2346	None	None
385	обсуждались	2348	None	None
386	хакерские	2360	None	None
387	атаки	2370	None	None
388	.	2375	None	None
389	Биткоины	2377	None	None
390	,	2385	None	None
391	благодаря	2387	None	None
392	независимости	2397	None	None
393	и	2411	None	None
394	анонимности	2413	None	None
395	использования	2425	None	None
396	,	2438	None	None
397	зачастую	2440	None	None
398	применяются	2449	None	None
399	при	2461	None	None
400	купле	2465	None	None
401	-	2470	None	None
402	продаже	2471	None	None
403	наркотиков	2479	None	None
404	и	2490	None	None
405	других	2492	None	None
406	запрещенных	2499	None	None
407	товаров	2511	None	None
408	.	2518	None	None
409	Долгое	2520	None	None
410	время	2527	None	None
411	за	2533	None	None
412	один	2536	None	None
413	биткоин	2541	None	None
414	давали	2549	None	None
415	не	2556	None	None
416	больше	2559	None	None
417	доллара	2566	None	None
418	,	2573	None	None
419	но	2575	None	None
420	затем	2578	None	None
421	курс	2584	None	None
422	валюты	2589	None	None
423	стал	2596	None	None
424	резко	2601	None	None
425	расти	2607	None	None
426	.	2612	None	None
427	В	2614	None	None
