id,word,start_char,type,chain_id
0	Компания	0	coref	316
1	Google	9	None	None
2	заявила	16	None	None
3	о	24	None	None
4	своих	26	coref	316
5	планах	32	None	None
6	превратить	39	None	None
7	домен	50	coref	317
8	.	56	None	None
9	search	57	None	None
10	,	63	None	None
11	на	65	None	None
12	который	68	coref	317
13	ранее	76	None	None
14	подала	82	None	None
15	заявку	89	None	None
16	,	95	None	None
17	в	97	None	None
18	бесточечный	99	None	None
19	домен	111	None	None
20	http://search	117	None	None
21	/	130	None	None
22	.	131	None	None
23	Об	133	None	None
24	этом	136	None	None
25	сообщил	141	None	None
26	портал	149	None	None
27	TechCrunch	156	None	None
28	.	166	None	None
29	О	167	None	None
30	своих	169	coref	316
31	намерениях	175	None	None
32	поисковик	186	coref	316
33	известил	196	None	None
34	письмом	205	coref	318
35	организацию	213	coref	319
36	ICANN	225	None	None
37	,	230	None	None
38	занимающуюся	232	None	None
39	регулированием	245	None	None
40	вопросов	260	None	None
41	функционирования	269	None	None
42	Интернета	286	None	None
43	.	295	None	None
44	Google	297	coref	316
45	подчеркнул	304	None	None
46	,	314	None	None
47	что	316	None	None
48	не	320	None	None
49	собирается	323	None	None
50	использовать	334	None	None
51	домен	347	coref	317
52	только	353	None	None
53	для	360	None	None
54	своих	364	coref	316
55	нужд	370	None	None
56	.	374	None	None
57	Напротив	376	None	None
58	,	384	None	None
59	компания	386	coref	316
60	пообещала	395	None	None
61	перенаправлять	405	None	None
62	запросы	420	None	None
63	с	428	None	None
64	него	430	coref	317
65	на	435	None	None
66	поисковые	438	None	None
67	сервисы	448	None	None
68	по	456	None	None
69	выбору	459	None	None
70	пользователя	466	None	None
71	.	478	None	None
72	О	480	None	None
73	реакции	482	None	None
74	представителей	490	None	None
75	ICANN	505	coref	319
76	на	511	None	None
77	публикацию	514	None	None
78	письма	525	coref	318
79	и	532	None	None
80	его	534	coref	318
81	содержание	538	None	None
82	пока	549	None	None
83	неизвестно	554	None	None
84	.	564	None	None
85	Ранее	565	None	None
86	ICANN	571	coref	319
87	высказалась	577	None	None
88	против	589	None	None
89	бесточечных	596	None	None
90	доменов	608	None	None
91	.	615	None	None
92	С	617	None	None
93	точки	619	None	None
94	зрения	625	None	None
95	организации	632	coref	319
96	,	643	None	None
97	такие	645	None	None
98	адреса	651	None	None
99	могут	658	None	None
100	оказаться	664	None	None
101	недоступными	674	None	None
102	для	687	None	None
103	некоторых	691	None	None
104	пользователей	701	None	None
105	.	714	None	None
106	Мнения	716	None	None
107	экспертов	723	coref	320
108	индустрии	733	None	None
109	на	743	None	None
110	этот	746	None	None
111	счет	751	None	None
112	разделились	756	None	None
113	.	767	None	None
114	Большинство	769	None	None
115	из	781	None	None
116	них	784	coref	320
117	соглашается	788	None	None
118	,	799	None	None
119	что	801	None	None
120	бесточечные	805	None	None
121	домены	817	None	None
122	могут	824	None	None
123	привести	830	None	None
124	к	839	None	None
125	таким	841	None	None
126	проблемам	847	None	None
127	,	856	None	None
128	как	858	None	None
129	недоступность	862	None	None
130	почтовых	876	None	None
131	SMTP	885	None	None
132	-	889	None	None
133	серверов	890	None	None
134	.	898	None	None
135	В	900	None	None
136	то	902	None	None
137	же	905	None	None
138	время	908	None	None
139	,	913	None	None
140	на	915	None	None
141	форумах	918	None	None
142	ICANN	926	coref	319
143	появилось	932	None	None
144	много	942	None	None
145	призывов	948	None	None
146	не	957	None	None
147	создавать	960	None	None
148	ненужные	970	None	None
149	запреты	979	None	None
150	.	987	None	None
151	В	988	None	None
152	2012	990	None	None
153	году	995	None	None
154	компания	1000	coref	316
155	Google	1009	None	None
156	подала	1016	None	None
157	100	1023	None	None
158	заявок	1027	None	None
159	на	1034	None	None
160	доменные	1037	None	None
161	зоны	1046	coref	321
162	первого	1051	None	None
163	уровня	1059	None	None
164	,	1065	None	None
165	среди	1067	None	None
166	которых	1073	coref	321
167	такие	1081	None	None
168	адреса	1087	None	None
169	как	1094	None	None
170	.	1098	None	None
171	google	1099	None	None
172	,	1105	None	None
173	.	1107	None	None
174	gmail	1108	None	None
175	,	1113	None	None
176	.	1115	None	None
177	youtube	1116	None	None
178	,	1123	None	None
179	.	1125	None	None
180	android	1126	None	None
181	,	1133	None	None
182	а	1135	None	None
183	также	1137	None	None
184	.	1143	None	None
185	lol	1144	None	None
186	,	1147	None	None
187	.	1149	None	None
188	wow	1150	None	None
189	,	1153	None	None
190	.	1155	None	None
191	love	1156	None	None
192	и	1161	None	None
193	другие	1163	None	None
194	.	1169	None	None
195	В	1171	None	None
196	письме	1173	coref	318
197	ICANN	1180	coref	319
198	поисковик	1186	coref	316
199	пообещал	1196	None	None
200	также	1205	None	None
201	открыть	1211	None	None
202	для	1219	None	None
203	других	1223	None	None
204	компаний	1230	None	None
205	домены	1239	None	None
206	.	1246	None	None
207	cloud	1247	None	None
208	,	1252	None	None
209	.	1254	None	None
210	blog	1255	None	None
211	и	1260	None	None
212	.	1262	None	None
213	app	1263	None	None
214	в	1267	None	None
215	случае	1269	None	None
216	,	1275	None	None
217	если	1277	None	None
218	ему	1282	coref	316
219	предоставят	1286	None	None
220	права	1298	None	None
221	на	1304	None	None
222	них	1307	None	None
223	.	1310	None	None
224	Для	1312	None	None
225	будущего	1316	None	None
226	менеджмента	1325	None	None
227	подобных	1337	None	None
228	открытых	1346	None	None
229	доменов	1355	coref	322
230	и	1363	None	None
231	предоставления	1365	None	None
232	к	1380	None	None
233	ним	1382	coref	322
234	доступа	1386	None	None
235	Google	1394	coref	316
236	создал	1401	None	None
237	отдельное	1408	None	None
238	подразделение	1418	coref	323
239	Charleston	1432	None	None
240	Road	1443	None	None
241	Registry	1448	None	None
242	,	1456	None	None
243	от	1458	None	None
244	имени	1461	None	None
245	которого	1467	coref	323
246	и	1476	None	None
247	было	1478	None	None
248	отправлено	1483	None	None
249	письмо	1494	coref	318
250	.	1500	None	None
251	ICANN	1501	coref	319
252	открыла	1507	None	None
253	прием	1515	None	None
254	заявок	1521	None	None
255	на	1528	None	None
256	домены	1531	None	None
257	первого	1538	None	None
258	уровня	1546	None	None
259	в	1553	None	None
260	начале	1555	None	None
261	2012	1562	None	None
262	года	1567	None	None
263	.	1571	None	None
264	Всего	1573	None	None
265	организация	1579	coref	319
266	получила	1591	None	None
267	почти	1600	None	None
268	две	1606	None	None
269	тысячи	1610	None	None
270	предложений	1617	None	None
271	от	1629	None	None
272	более	1632	None	None
273	чем	1638	None	None
274	500	1642	None	None
275	компаний	1646	None	None
276	.	1654	None	None
277	ICANN	1656	coref	319
278	занята	1662	None	None
279	рассмотрением	1669	None	None
280	заявок	1683	None	None
281	,	1689	None	None
282	выбирая	1691	None	None
283	,	1698	None	None
284	кому	1700	None	None
285	она	1705	coref	319
