id,word,start_char,type,chain_id
0	Радикальная	0	None	None
1	исламистская	12	None	None
2	группировка	25	None	None
3			37	None	None
4	Ансар	38	coref	2006
5	аль	44	None	None
6	-	47	None	None
7	Сунна	48	None	None
8			53	None	None
9	взяла	55	None	None
10	на	61	None	None
11	себя	64	coref	2006
12	ответственность	69	None	None
13	за	85	None	None
14	взрывы	88	None	None
15	в	95	None	None
16	Волгограде	97	None	None
17	,	107	None	None
18	совершенные	109	None	None
19	в	121	None	None
20	декабре	123	None	None
21	прошлого	131	None	None
22	года	140	None	None
23	.	144	None	None
24	В	146	None	None
25	видео	148	None	None
26	,	153	None	None
27	размещенном	155	None	None
28	исламистами	167	coref	2006
29	на	179	None	None
30	одном	182	None	None
31	из	188	None	None
32	экстремистских	191	None	None
33	сайтов	206	None	None
34	,	212	None	None
35	говорится	214	None	None
36	о	224	None	None
37	том	226	None	None
38	,	229	None	None
39	что	231	None	None
40			235	None	None
41	операцию	236	None	None
42			244	None	None
43	провели	246	None	None
44	два	254	None	None
45	смертника	258	None	None
46	-	268	None	None
47	некие	270	None	None
48	Сулейман	276	None	None
49	и	285	None	None
50	Абдуррахман	287	None	None
51	.	298	None	None
52	Кроме	300	None	None
53	того	306	None	None
54	,	310	None	None
55	утверждается	312	None	None
56	,	324	None	None
57	что	326	None	None
58	боевики	330	coref	2006
59	готовятся	338	None	None
60	совершить	348	None	None
61	новые	358	None	None
62	теракты	364	None	None
63	во	372	None	None
64	время	375	None	None
65	зимней	381	None	None
66	Олимпиады	388	None	None
67	в	398	None	None
68	Сочи	400	None	None
69	,	404	None	None
70	передает	406	None	None
71	Deutsche	415	None	None
72	Welle	424	None	None
73	.	429	None	None
74	На	430	None	None
75	видео	433	None	None
76	боевики	439	coref	2006
77	держат	447	None	None
78	в	454	None	None
79	руках	456	None	None
80	автоматы	462	None	None
81	.	470	None	None
82	Их	472	coref	2006
83	заявления	475	None	None
84	сопровождаются	485	None	None
85	демонстрацией	500	None	None
86	фотографий	514	None	None
87	с	525	None	None
88	мест	527	None	None
89	волгоградских	532	None	None
90	терактов	546	None	None
91	,	554	None	None
92	взятых	556	None	None
93	из	563	None	None
94	прессы	566	None	None
95	.	572	None	None
96	В	574	None	None
97	ролике	576	None	None
98	также	583	None	None
99	есть	589	None	None
100	кадры	594	coref	2007
101	,	599	None	None
102	на	601	None	None
103	которых	604	coref	2007
104	неизвестные	612	None	None
105	изготавливают	624	None	None
106	взрывчатку	638	None	None
107	,	648	None	None
108	а	650	None	None
109	позже	652	None	None
110	едут	658	None	None
111	в	663	None	None
112	машине	665	None	None
113	,	671	None	None
114	держа	673	None	None
115	в	679	None	None
116	руках	681	None	None
117	предмет	687	None	None
118	,	694	None	None
119	похожий	696	None	None
120	на	704	None	None
121	взрыватель	707	None	None
122	.	717	None	None
123	В	718	None	None
124	результате	720	None	None
125	двух	731	None	None
126	взрывов	736	None	None
127	,	743	None	None
128	прогремевших	745	None	None
129	в	758	None	None
130	Волгограде	760	None	None
131	29	771	None	None
132	и	774	None	None
133	30	776	None	None
134	декабря	779	None	None
135	2013	787	None	None
136	года	792	None	None
137	,	796	None	None
138	погибли	798	None	None
139	более	806	None	None
140	30	812	None	None
141	человек	815	None	None
142	.	822	None	None
143	Ранее	824	None	None
144	в	830	None	None
145	СМИ	832	None	None
146	появились	836	None	None
147	сообщения	846	None	None
148	о	856	None	None
149	том	858	None	None
150	,	861	None	None
151	что	863	None	None
152	волгоградские	867	None	None
153	смертники	881	coref	2008
154	приехали	891	None	None
155	в	900	None	None
156	город	902	None	None
157	из	908	None	None
158	Дагестана	911	None	None
159	.	920	None	None
160	Один	922	None	None
161	из	927	None	None
162	них	930	coref	2008
163	-	934	None	None
164	Аскер	936	None	None
165	Самедов	942	None	None
166	-	950	None	None
167	являлся	952	None	None
168	активным	960	None	None
169	членом	969	None	None
170	буйнакской	976	None	None
171	террористической	987	None	None
172	группировки	1004	coref	2009
173	,	1015	None	None
174	которая	1017	coref	2009
175	имела	1025	None	None
176	отношение	1031	None	None
177	и	1041	None	None
178	к	1043	None	None
179	первому	1045	None	None
180	теракту	1053	None	None
181	в	1061	None	None
182	Волгограде	1063	None	None
183	осенью	1074	None	None
184	прошлого	1081	None	None
185	года	1090	None	None
186	.	1094	None	None
187	Между	1096	None	None
188	тем	1102	None	None
189	группировка	1106	None	None
190			1118	None	None
191	Ансар	1119	coref	2006
192	аль	1125	None	None
193	-	1128	None	None
194	Сунна	1129	None	None
195			1134	None	None
196	была	1136	None	None
197	основана	1141	None	None
198	в	1150	None	None
199	сентябре	1152	None	None
200	2003	1161	None	None
201	года	1166	None	None
202	.	1170	None	None
203	Она	1172	coref	2006
204	базируется	1176	None	None
205	в	1187	None	None
206	северном	1189	None	None
207	и	1198	None	None
208	центральном	1200	None	None
209	Ираке	1212	None	None
210	и	1218	None	None
211	,	1219	None	None
212	не	1221	None	None
213	исключено	1224	None	None
214	,	1233	None	None
215	что	1235	None	None
216	в	1239	None	None
217	действительности	1241	None	None
218	она	1258	coref	2006
219	не	1262	None	None
220	имеет	1265	None	None
221	ни	1271	None	None
222	малейшего	1274	None	None
223	отношения	1284	None	None
224	к	1294	None	None
225	терактам	1296	None	None
226	в	1305	None	None
227	Волгограде	1307	None	None
228	,	1317	None	None
229	отмечает	1319	None	None
230	РБК	1328	None	None
231	.	1331	None	None
232	-	1333	None	None
233	Западная	1335	None	None
234	пресса	1344	None	None
235	:	1350	None	None
236			1352	None	None
237	Самая	1353	None	None
238	большая	1359	None	None
239	опасность	1367	None	None
240	для	1377	None	None
241	Игр	1381	None	None
242	может	1385	None	None
243	исходить	1391	None	None
244	от	1400	None	None
245	еще	1403	None	None
246	не	1407	None	None
247	известных	1410	None	None
248	исламистов	1420	None	None
249			1430	None	None
250	В	1431	None	None
251	то	1433	None	None
252	же	1436	None	None
253	время	1439	None	None
254	главный	1445	None	None
255	редактор	1453	None	None
256	сайта	1462	None	None
257			1468	None	None
258	Агентура.ru	1469	None	None
259			1480	None	None
260	Андрей	1482	coref	2010
261	Солдатов	1489	None	None
262	предполагает	1498	None	None
263	,	1510	None	None
264	что	1512	None	None
265	российские	1516	None	None
266	СМИ	1527	None	None
267	,	1530	None	None
268	сообщившие	1532	None	None
269	об	1543	None	None
270			1546	None	None
271	иракской	1547	None	None
272	группировке	1556	None	None
273			1568	None	None
274	Ансар	1569	coref	2006
275	аль	1575	None	None
276	-	1578	None	None
277	Сунна	1579	None	None
278			1584	None	None
279	,	1585	None	None
280	скорее	1587	None	None
281	всего	1594	None	None
282	,	1599	None	None
283	ошибаются	1601	None	None
284	.	1610	None	None
285	Он	1612	coref	2010
286	полагает	1615	None	None
287	,	1623	None	None
288	что	1625	None	None
289	эта	1629	None	None
290	группировка	1633	coref	2006
291	-	1645	None	None
292	новая	1647	None	None
293	и	1653	None	None
294	базируется	1655	None	None
295	на	1666	None	None
296	Кавказе	1669	None	None
297	<	1677	None	None
298	.	1678	None	None
299	.	1679	None	None
300	.	1680	None	None
301	>	1681	None	None
