id,word,start_char,type,chain_id
0	В	0	None	None
1	понедельник	2	None	None
2	в	14	None	None
3	США	16	None	None
4	отмечается	20	None	None
5	национальный	31	None	None
6	праздник	44	None	None
7	-	53	None	None
8	День	55	None	None
9	Мартина	60	coref	2016
10	Лютера	68	None	None
11	Кинга	75	None	None
12	.	80	None	None
13	По	82	None	None
14	всей	85	None	None
15	стране	90	None	None
16	пройдут	97	None	None
17	различные	105	None	None
18	мероприятия	115	None	None
19	,	126	None	None
20	посвященные	128	None	None
21	памяти	140	None	None
22	христианского	147	None	None
23	проповедника	161	None	None
24	и	174	None	None
25	известнейшего	176	None	None
26	борца	190	None	None
27	за	196	None	None
28	гражданские	199	None	None
29	права	211	None	None
30	темнокожих	217	None	None
31	американцев	228	None	None
32	.	239	None	None
33	В	241	None	None
34	этом	243	None	None
35	году	248	None	None
36	Кингу	253	coref	2016
37	,	258	None	None
38	павшему	260	None	None
39	в	268	None	None
40	1968	270	None	None
41	-	274	None	None
42	м	275	None	None
43	от	277	None	None
44	пули	280	None	None
45	убийцы	285	None	None
46	в	292	None	None
47	Мемфисе	294	None	None
48	(	302	None	None
49	штат	303	None	None
50	Теннесси	308	None	None
51	)	316	None	None
52	,	317	None	None
53	исполнилось	319	None	None
54	бы	331	None	None
55	85	334	None	None
56	лет	337	None	None
57	.	340	None	None
58	Как	341	None	None
59	сообщает	345	None	None
60	ИТАР	354	None	None
61	-	358	None	None
62	ТАСС	359	None	None
63	,	363	None	None
64	самые	365	None	None
65	массовые	371	None	None
66	акции	380	None	None
67	по	386	None	None
68	традиции	389	None	None
69	пройдут	398	None	None
70	в	406	None	None
71	Атланте	408	None	None
72	(	416	None	None
73	штат	417	None	None
74	Джорджия	422	None	None
75	)	430	None	None
76	,	431	None	None
77	где	433	None	None
78	Кинг	437	coref	2017
79	жил	442	None	None
80	и	446	None	None
81	проповедовал	448	None	None
82	и	461	None	None
83	где	463	None	None
84	он	467	coref	2016
85	похоронен	470	None	None
86	.	479	None	None
87			481	None	None
88	Философия	481	None	None
89	ненасилия	491	None	None
90	,	500	None	None
91	сторонником	502	None	None
92	которой	514	None	None
93	был	522	None	None
94	Мартин	526	coref	2017
95	Лютер	533	None	None
96	Кинг	539	None	None
97	,	543	None	None
98	сегодня	545	None	None
99	актуальна	553	None	None
100	как	563	None	None
101	никогда	567	None	None
102	.	574	None	None
103	Не	576	None	None
104	знаю	579	None	None
105	почему	584	None	None
106	,	590	None	None
107	но	592	None	None
108	в	595	None	None
109	США	597	None	None
110	существует	601	None	None
111	склонность	612	None	None
112	к	623	None	None
113	насилию	625	None	None
114	,	632	None	None
115	и	634	None	None
116	с	636	None	None
117	этим	638	None	None
118	необходимо	643	None	None
119	бороться	654	None	None
120			662	None	None
121	,	663	None	None
122	-	665	None	None
123	отметила	667	None	None
124	накануне	676	None	None
125	праздника	685	None	None
126	дочь	695	None	None
127	Кинга	700	coref	2016
128	Бернис	706	None	None
129	,	712	None	None
130	возглавляющая	714	None	None
131	центр	728	None	None
132	его	734	coref	2016
133	имени	738	None	None
134	в	744	None	None
135	Атланте	746	None	None
136	.	753	None	None
137	Памятные	754	None	None
138	мероприятия	763	None	None
139	пройдут	775	None	None
140	и	783	None	None
141	в	785	None	None
142	Мемфисе	787	None	None
143	-	795	None	None
144	в	797	None	None
145	Национальном	799	None	None
146	музее	812	None	None
147	гражданских	818	None	None
148	прав	830	None	None
149	.	834	None	None
150	Частью	836	None	None
151	этого	843	None	None
152	музея	849	None	None
153	является	855	None	None
154	мотель	864	None	None
155	Lorraine	871	coref	2018
156	,	879	None	None
157	на	881	None	None
158	балконе	884	None	None
159	которого	892	coref	2018
160	был	901	None	None
161	убит	905	None	None
162	Кинг	910	coref	2016
163	.	914	None	None
164	Номер	916	coref	2019
165	,	921	None	None
166	в	923	None	None
167	котором	925	coref	2019
168	остановился	933	None	None
169	проповедник	945	coref	2016
170	,	956	None	None
